datetime,strt,ID,Tmp1,Tmp2,Cnt,stp
2022-12-06 18:02:21,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:02:25,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:02:29,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:02:32,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:02:36,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:02:40,-*,3,35.75,35.88,631,"*-
"
2022-12-06 18:02:44,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:02:48,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:02:52,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:02:56,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:02:59,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:03:03,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:03:07,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:03:11,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:03:15,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:03:19,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:03:23,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:03:26,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:03:30,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:03:34,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:03:37,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:03:41,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:03:45,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:03:49,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:03:53,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:03:57,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:04:01,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:04:04,-*,3,35.75,35.88,632,"*-
"
2022-12-06 18:04:08,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:04:11,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:04:15,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:04:19,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:04:23,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:04:27,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:04:31,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:04:35,-*,3,35.75,35.88,632,"*-
"
2022-12-06 18:04:38,-*,3,35.75,35.88,632,"*-
"
2022-12-06 18:04:42,-*,3,35.75,35.88,632,"*-
"
2022-12-06 18:04:46,-*,3,35.75,35.88,632,"*-
"
2022-12-06 18:04:50,-*,3,35.75,35.88,632,"*-
"
2022-12-06 18:04:54,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:04:58,-*,3,35.75,35.88,632,"*-
"
2022-12-06 18:05:02,-*,3,35.75,35.88,632,"*-
"
2022-12-06 18:05:05,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:05:09,-*,3,35.75,35.88,632,"*-
"
2022-12-06 18:05:13,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:05:17,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:05:21,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:05:25,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:05:29,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:05:32,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:05:36,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:05:40,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:05:44,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:05:48,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:05:52,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:05:56,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:05:59,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:03,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:07,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:11,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:15,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:19,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:23,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:26,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:30,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:34,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:38,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:42,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:46,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:50,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:53,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:06:57,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:07:01,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:07:05,-*,3,35.75,35.94,632,"*-
"
