Fri May  5 14:48:46 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:46 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:48:47 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:48 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:49 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:49 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:48:50 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:51 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:52 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:53 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:53 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:48:54 2023,"-*,4,34.13,33.75,761,*-
"
Fri May  5 14:48:55 2023,"-*,4,34.13,33.50,761,*-
"
Fri May  5 14:48:56 2023,"-*,4,34.13,33.50,761,*-
"
Fri May  5 14:48:56 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:57 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:58 2023,"-*,4,34.13,33.50,761,*-
"
Fri May  5 14:48:59 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:00 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:49:00 2023,"-*,4,34.13,33.75,761,*-
"
Fri May  5 14:49:01 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:49:02 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:03 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:03 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:04 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:49:05 2023,"-*,4,34.13,33.50,761,*-
"
Fri May  5 14:49:06 2023,"-*,4,34.13,34.00,761,*-
"
Fri May  5 14:49:06 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:07 2023,"-*,4,34.13,33.50,761,*-
"
Fri May  5 14:49:08 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:09 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:10 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:10 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:11 2023,"-*,4,34.13,33.75,761,*-
"
