#Device,NGP814
#Device Name,
#Format,LOG
#Date,2022-10-17
#Version,02.006 024C22E07
#Serial No.,100760
#Logging Interval[s],300.000
#Mode,Unlimited
#Start Time,14:19:25
#Stop Time,XX:XX:XX
#Actual Count,0000000000
#Adjustment Ch1,factory
#Adjustment Ch2,factory
#Adjustment Ch3,factory
#Adjustment Ch4,factory
Timestamp,U1[V],I1[A],P1[W],U2[V],I2[A],P2[W],U3[V],I3[A],P3[W],U4[V],I4[A],P4[W]
14:19:25.223,1.302,2.7260,3.550,1.302,2.0750,2.700,1.299,2.8075,3.645,1.298,2.5610,3.325
14:24:25.223,1.301,2.4510,3.190,1.302,1.9050,2.480,1.299,2.7390,3.560,1.298,2.5450,3.305
14:29:25.223,1.301,2.3145,3.010,1.302,1.8250,2.375,1.299,2.6965,3.505,1.298,2.5220,3.275
14:34:25.223,1.301,2.2280,2.900,1.302,1.7900,2.330,1.299,2.6700,3.470,1.298,2.5120,3.260
14:39:25.223,1.300,2.1695,2.820,1.302,1.7815,2.320,1.299,2.6535,3.445,1.297,2.5025,3.245
14:44:25.223,1.301,2.1310,2.770,1.302,1.7830,2.320,1.299,2.6400,3.430,1.297,2.4975,3.240
14:49:25.223,1.301,2.0970,2.730,1.302,1.7885,2.330,1.299,2.6300,3.415,1.298,2.4990,3.245
14:54:25.223,1.301,2.0670,2.690,1.302,1.7925,2.335,1.299,2.6185,3.400,1.298,2.4945,3.240
14:59:25.223,1.300,2.0400,2.650,1.302,1.7960,2.340,1.299,2.6095,3.390,1.298,2.4900,3.230
15:04:25.223,1.300,2.0160,2.620,1.303,1.7995,2.345,1.299,2.6045,3.385,1.298,2.4880,3.230
15:09:25.223,1.301,1.9995,2.600,1.303,1.8020,2.350,1.299,2.5965,3.375,1.298,2.4900,3.230
15:14:25.223,1.301,1.9780,2.575,1.302,1.8050,2.350,1.300,2.5950,3.375,1.298,2.4875,3.230
15:19:25.223,1.301,1.9595,2.550,1.302,1.8080,2.355,1.299,2.5895,3.365,1.298,2.4890,3.230
15:24:25.223,1.301,1.9435,2.530,1.302,1.8120,2.360,1.299,2.5850,3.360,1.298,2.4885,3.230
15:29:25.223,1.301,1.9275,2.510,1.302,1.8160,2.365,1.299,2.5845,3.355,1.298,2.4890,3.230
15:34:25.223,1.301,1.9135,2.490,1.302,1.8215,2.370,1.299,2.5815,3.355,1.297,2.4905,3.230
15:39:25.223,1.301,1.8960,2.465,1.303,1.8265,2.380,1.299,2.5795,3.350,1.298,2.4930,3.235
15:44:25.223,1.301,1.8810,2.445,1.302,1.8300,2.385,1.299,2.5775,3.350,1.298,2.4915,3.235
15:49:25.223,1.301,1.8665,2.430,1.302,1.8350,2.390,1.299,2.5720,3.340,1.298,2.4930,3.235
15:54:25.223,1.300,1.8490,2.405,1.302,1.8390,2.395,1.299,2.5700,3.340,1.298,2.4920,3.235
15:59:25.223,1.301,1.8355,2.390,1.302,1.8440,2.400,1.299,2.5685,3.335,1.298,2.4935,3.235
16:04:25.223,1.300,1.8205,2.365,1.302,1.8510,2.410,1.299,2.5665,3.335,1.297,2.4925,3.235
16:09:25.223,1.300,1.8065,2.350,1.302,1.8570,2.420,1.300,2.5680,3.340,1.298,2.4945,3.240
16:14:25.223,1.301,1.7965,2.335,1.302,1.8630,2.425,1.299,2.5660,3.335,1.298,2.4985,3.245
16:19:25.223,1.300,1.7800,2.315,1.302,1.8690,2.435,1.299,2.5645,3.330,1.298,2.4980,3.240
16:24:25.223,1.301,1.7705,2.305,1.302,1.8770,2.445,1.299,2.5600,3.325,1.298,2.5000,3.245
16:29:25.223,1.300,1.7575,2.285,1.302,1.8835,2.450,1.299,2.5590,3.325,1.298,2.5000,3.245
16:34:25.223,1.300,1.7440,2.265,1.302,1.8915,2.465,1.299,2.5580,3.325,1.298,2.4990,3.245
16:39:25.223,1.300,1.7320,2.250,1.302,1.8990,2.470,1.299,2.5565,3.320,1.297,2.5000,3.245
16:44:25.223,1.300,1.7205,2.235,1.302,1.9085,2.485,1.299,2.5550,3.320,1.298,2.5020,3.250
16:49:25.223,1.300,1.7110,2.225,1.302,1.9175,2.495,1.299,2.5535,3.315,1.298,2.5045,3.250
16:54:25.223,1.300,1.7010,2.210,1.302,1.9270,2.510,1.299,2.5575,3.320,1.297,2.5040,3.250
16:59:25.223,1.300,1.6910,2.200,1.302,1.9370,2.520,1.299,2.5545,3.320,1.298,2.5060,3.255
17:04:25.223,1.300,1.6830,2.190,1.302,1.9470,2.535,1.299,2.5570,3.320,1.298,2.5075,3.255
17:09:25.223,1.300,1.6725,2.175,1.302,1.9585,2.550,1.299,2.5560,3.320,1.298,2.5090,3.255
17:14:25.223,1.300,1.6630,2.160,1.302,1.9695,2.565,1.299,2.5550,3.320,1.298,2.5065,3.255
17:19:25.223,1.300,1.6545,2.150,1.302,1.9810,2.580,1.299,2.5545,3.320,1.298,2.5090,3.255
17:24:25.223,1.300,1.6440,2.135,1.302,1.9925,2.595,1.299,2.5560,3.320,1.298,2.5120,3.260
17:29:25.223,1.300,1.6340,2.125,1.302,2.0035,2.610,1.299,2.5560,3.320,1.298,2.5125,3.260
17:34:25.223,1.300,1.6255,2.115,1.302,2.0150,2.625,1.299,2.5560,3.320,1.298,2.5160,3.265
17:39:25.223,1.300,1.6170,2.100,1.302,2.0260,2.640,1.299,2.5565,3.320,1.298,2.5145,3.265
17:44:25.223,1.300,1.6100,2.095,1.302,2.0375,2.655,1.299,2.5555,3.320,1.297,2.5160,3.265
17:49:25.223,1.300,1.6015,2.080,1.302,2.0475,2.665,1.299,2.5565,3.320,1.298,2.5160,3.265
17:54:25.223,1.300,1.5925,2.070,1.302,2.0575,2.680,1.299,2.5550,3.320,1.298,2.5175,3.270
17:59:25.223,1.300,1.5875,2.065,1.302,2.0680,2.695,1.299,2.5540,3.320,1.298,2.5205,3.270
18:04:25.223,1.300,1.5785,2.050,1.303,2.0785,2.710,1.299,2.5550,3.320,1.298,2.5190,3.270
18:09:25.223,1.300,1.5710,2.040,1.302,2.0860,2.715,1.299,2.5555,3.320,1.297,2.5180,3.265
18:14:25.223,1.300,1.5645,2.035,1.302,2.0950,2.730,1.299,2.5540,3.320,1.298,2.5210,3.270
18:19:25.223,1.300,1.5580,2.025,1.302,2.1035,2.740,1.299,2.5555,3.320,1.298,2.5190,3.270
18:24:25.223,1.300,1.5500,2.015,1.303,2.1120,2.750,1.299,2.5540,3.320,1.298,2.5210,3.270
18:29:25.223,1.300,1.5430,2.005,1.303,2.1195,2.760,1.299,2.5545,3.320,1.297,2.5220,3.270
18:34:25.223,1.300,1.5365,1.995,1.302,2.1250,2.765,1.299,2.5555,3.320,1.298,2.5230,3.275
18:39:25.223,1.300,1.5325,1.990,1.302,2.1330,2.775,1.299,2.5540,3.320,1.297,2.5215,3.270
18:44:25.223,1.300,1.5225,1.980,1.302,2.1400,2.785,1.299,2.5545,3.320,1.298,2.5225,3.275
18:49:25.223,1.300,1.5165,1.970,1.303,2.1465,2.795,1.299,2.5550,3.320,1.298,2.5250,3.275
18:54:25.223,1.300,1.5115,1.965,1.302,2.1520,2.800,1.299,2.5560,3.320,1.298,2.5235,3.275
18:59:25.223,1.300,1.5050,1.955,1.303,2.1590,2.815,1.299,2.5545,3.320,1.298,2.5230,3.275
19:04:25.223,1.300,1.4985,1.950,1.302,2.1640,2.820,1.299,2.5545,3.320,1.298,2.5255,3.280
19:09:25.223,1.300,1.4950,1.945,1.302,2.1700,2.825,1.299,2.5560,3.320,1.298,2.5250,3.275
19:14:25.223,1.300,1.4895,1.935,1.302,2.1760,2.835,1.299,2.5565,3.320,1.298,2.5255,3.280
19:19:25.223,1.301,1.4835,1.930,1.302,2.1805,2.840,1.299,2.5575,3.320,1.297,2.5260,3.275
19:24:25.223,1.300,1.4775,1.920,1.302,2.1860,2.845,1.299,2.5545,3.320,1.297,2.5250,3.275
19:29:25.223,1.300,1.4720,1.915,1.303,2.1915,2.855,1.299,2.5565,3.320,1.298,2.5260,3.280
19:34:25.223,1.300,1.4660,1.905,1.303,2.1965,2.860,1.299,2.5550,3.320,1.298,2.5245,3.275
19:39:25.223,1.301,1.4605,1.900,1.302,2.2010,2.865,1.299,2.5565,3.320,1.297,2.5245,3.275
19:44:25.223,1.300,1.4540,1.890,1.303,2.2070,2.875,1.299,2.5555,3.320,1.298,2.5255,3.280
19:49:25.223,1.300,1.4490,1.885,1.303,2.2105,2.880,1.299,2.5565,3.320,1.297,2.5245,3.275
19:54:25.223,1.301,1.4435,1.880,1.302,2.2135,2.880,1.299,2.5550,3.320,1.297,2.5230,3.270
19:59:25.223,1.300,1.4385,1.870,1.303,2.2185,2.890,1.299,2.5560,3.320,1.297,2.5265,3.275
20:04:25.223,1.300,1.4315,1.860,1.302,2.2235,2.895,1.299,2.5560,3.320,1.297,2.5245,3.275
20:09:25.223,1.301,1.4285,1.860,1.303,2.2275,2.900,1.299,2.5545,3.320,1.297,2.5230,3.270
20:14:25.223,1.301,1.4245,1.855,1.302,2.2320,2.905,1.299,2.5530,3.315,1.298,2.5255,3.280
20:19:25.223,1.300,1.4190,1.845,1.302,2.2355,2.910,1.299,2.5565,3.320,1.298,2.5235,3.275
20:24:25.223,1.300,1.4140,1.840,1.302,2.2390,2.915,1.299,2.5555,3.320,1.297,2.5235,3.275
20:29:25.223,1.301,1.4090,1.835,1.302,2.2435,2.920,1.299,2.5535,3.315,1.297,2.5215,3.270
20:34:25.223,1.300,1.4025,1.825,1.303,2.2480,2.930,1.299,2.5535,3.315,1.297,2.5220,3.270
20:39:25.223,1.300,1.3970,1.815,1.302,2.2510,2.930,1.299,2.5535,3.315,1.297,2.5230,3.270
20:44:25.223,1.300,1.3915,1.810,1.302,2.2545,2.935,1.299,2.5540,3.320,1.298,2.5245,3.275
20:49:25.223,1.300,1.3880,1.805,1.303,2.2590,2.945,1.299,2.5535,3.315,1.297,2.5220,3.270
20:54:25.223,1.300,1.3825,1.795,1.302,2.2625,2.945,1.299,2.5530,3.315,1.298,2.5225,3.275
20:59:25.223,1.300,1.3760,1.790,1.302,2.2665,2.950,1.299,2.5515,3.315,1.297,2.5210,3.270
21:04:25.223,1.300,1.3685,1.780,1.302,2.2695,2.955,1.299,2.5535,3.315,1.297,2.5220,3.270
21:09:25.223,1.300,1.3635,1.775,1.303,2.2740,2.965,1.299,2.5530,3.315,1.297,2.5205,3.270
21:14:25.223,1.300,1.3585,1.765,1.303,2.2770,2.965,1.299,2.5490,3.310,1.297,2.5180,3.265
21:19:25.223,1.300,1.3535,1.760,1.302,2.2795,2.970,1.299,2.5485,3.310,1.297,2.5210,3.270
21:24:25.223,1.301,1.3505,1.755,1.303,2.2840,2.975,1.299,2.5525,3.315,1.297,2.5190,3.265
21:29:25.223,1.300,1.3465,1.750,1.303,2.2880,2.980,1.299,2.5505,3.315,1.298,2.5215,3.275
21:34:25.223,1.300,1.3420,1.745,1.303,2.2905,2.985,1.299,2.5495,3.310,1.297,2.5200,3.270
21:39:25.223,1.300,1.3385,1.740,1.303,2.2945,2.990,1.299,2.5480,3.310,1.298,2.5200,3.270
21:44:25.223,1.300,1.3335,1.735,1.303,2.2975,2.995,1.299,2.5455,3.305,1.297,2.5185,3.265
21:49:25.223,1.300,1.3295,1.730,1.303,2.3020,3.000,1.299,2.5490,3.310,1.297,2.5190,3.265
21:54:25.223,1.300,1.3235,1.720,1.303,2.3045,3.005,1.299,2.5470,3.310,1.298,2.5200,3.270
21:59:25.223,1.300,1.3180,1.715,1.302,2.3060,3.000,1.299,2.5470,3.310,1.298,2.5185,3.270
22:04:25.223,1.300,1.3140,1.710,1.302,2.3090,3.005,1.298,2.5445,3.305,1.298,2.5195,3.270
22:09:25.223,1.300,1.3105,1.705,1.303,2.3125,3.015,1.299,2.5440,3.305,1.298,2.5195,3.270
22:14:25.223,1.301,1.3070,1.700,1.303,2.3160,3.020,1.299,2.5450,3.305,1.297,2.5180,3.265
22:19:25.223,1.301,1.3010,1.695,1.303,2.3200,3.025,1.299,2.5450,3.305,1.297,2.5160,3.265
22:24:25.223,1.301,1.2970,1.685,1.302,2.3215,3.025,1.299,2.5440,3.305,1.298,2.5190,3.270
22:29:25.223,1.300,1.2915,1.680,1.303,2.3250,3.030,1.299,2.5445,3.305,1.298,2.5185,3.270
22:34:25.223,1.300,1.2875,1.675,1.302,2.3280,3.030,1.299,2.5450,3.305,1.298,2.5195,3.270
22:39:25.223,1.300,1.2845,1.670,1.302,2.3300,3.035,1.299,2.5420,3.300,1.298,2.5185,3.270
22:44:25.223,1.300,1.2805,1.665,1.303,2.3345,3.040,1.299,2.5450,3.305,1.298,2.5190,3.270
22:49:25.223,1.301,1.2775,1.660,1.303,2.3370,3.045,1.299,2.5415,3.300,1.297,2.5150,3.260
22:54:25.223,1.301,1.2715,1.655,1.302,2.3385,3.045,1.299,2.5410,3.300,1.298,2.5155,3.265
22:59:25.223,1.300,1.2640,1.645,1.303,2.3420,3.050,1.299,2.5395,3.300,1.297,2.5155,3.265
23:04:25.223,1.300,1.2595,1.635,1.302,2.3440,3.050,1.299,2.5410,3.300,1.298,2.5160,3.265
23:09:25.223,1.300,1.2530,1.630,1.302,2.3465,3.055,1.299,2.5375,3.295,1.297,2.5160,3.265
23:14:25.223,1.300,1.2480,1.620,1.302,2.3500,3.060,1.299,2.5385,3.300,1.297,2.5165,3.265
23:19:25.223,1.300,1.2440,1.615,1.302,2.3530,3.065,1.299,2.5375,3.295,1.297,2.5155,3.265
23:24:25.223,1.301,1.2405,1.615,1.303,2.3560,3.070,1.299,2.5340,3.290,1.297,2.5150,3.260
23:29:25.223,1.300,1.2345,1.605,1.302,2.3585,3.070,1.299,2.5360,3.295,1.297,2.5140,3.260
23:34:25.223,1.301,1.2300,1.600,1.303,2.3620,3.080,1.299,2.5355,3.295,1.297,2.5130,3.260
23:39:25.223,1.301,1.2255,1.595,1.302,2.3645,3.080,1.299,2.5360,3.295,1.297,2.5140,3.260
23:44:25.223,1.301,1.2205,1.590,1.302,2.3670,3.080,1.299,2.5345,3.290,1.297,2.5130,3.260
23:49:25.223,1.300,1.2150,1.580,1.302,2.3695,3.085,1.299,2.5345,3.290,1.297,2.5125,3.260
23:54:25.223,1.300,1.2110,1.575,1.303,2.3730,3.090,1.299,2.5325,3.290,1.297,2.5095,3.255
23:59:25.223,1.300,1.2075,1.570,1.303,2.3760,3.095,1.299,2.5295,3.285,1.297,2.5140,3.260
00:04:25.223,1.300,1.2045,1.565,1.303,2.3780,3.100,1.300,2.5305,3.290,1.297,2.5125,3.260
00:09:25.223,1.300,1.2025,1.565,1.303,2.3805,3.100,1.299,2.5295,3.285,1.298,2.5120,3.260
00:14:25.223,1.300,1.1970,1.555,1.302,2.3830,3.105,1.300,2.5300,3.290,1.298,2.5140,3.265
00:19:25.223,1.300,1.1930,1.550,1.303,2.3855,3.110,1.299,2.5280,3.285,1.297,2.5110,3.255
00:24:25.223,1.301,1.1925,1.550,1.302,2.3865,3.105,1.300,2.5280,3.285,1.298,2.5120,3.260
00:29:25.223,1.301,1.1880,1.545,1.302,2.3895,3.110,1.300,2.5270,3.285,1.298,2.5135,3.265
00:34:25.223,1.301,1.1845,1.540,1.302,2.3915,3.115,1.299,2.5245,3.280,1.297,2.5125,3.260
00:39:25.223,1.301,1.1815,1.535,1.302,2.3945,3.120,1.299,2.5220,3.275,1.297,2.5115,3.255
00:44:25.223,1.301,1.1770,1.530,1.302,2.3965,3.120,1.299,2.5235,3.280,1.297,2.5130,3.260
00:49:25.223,1.301,1.1710,1.525,1.303,2.4005,3.130,1.299,2.5200,3.275,1.297,2.5115,3.255
00:54:25.223,1.301,1.1660,1.515,1.302,2.4020,3.125,1.299,2.5200,3.275,1.297,2.5105,3.255
00:59:25.223,1.301,1.1610,1.510,1.302,2.4040,3.130,1.299,2.5140,3.265,1.297,2.5100,3.255
01:04:25.223,1.301,1.1545,1.500,1.302,2.4055,3.130,1.299,2.5145,3.265,1.297,2.5105,3.255
01:09:25.223,1.301,1.1505,1.495,1.302,2.4085,3.135,1.299,2.5150,3.265,1.298,2.5115,3.260
01:14:25.223,1.300,1.1475,1.490,1.302,2.4105,3.140,1.299,2.5140,3.265,1.297,2.5105,3.255
01:19:25.223,1.301,1.1445,1.490,1.303,2.4135,3.145,1.299,2.5125,3.265,1.297,2.5095,3.255
01:24:25.223,1.301,1.1415,1.485,1.302,2.4150,3.145,1.299,2.5085,3.260,1.298,2.5110,3.260
01:29:25.223,1.301,1.1360,1.480,1.302,2.4170,3.145,1.299,2.5055,3.255,1.298,2.5095,3.255
01:34:25.223,1.301,1.1295,1.470,1.302,2.4210,3.150,1.299,2.5065,3.255,1.297,2.5085,3.255
01:39:25.223,1.301,1.1240,1.460,1.302,2.4230,3.155,1.299,2.5060,3.255,1.297,2.5095,3.255
01:44:25.223,1.300,1.1180,1.455,1.302,2.4245,3.155,1.299,2.5035,3.250,1.298,2.5100,3.260
01:49:25.223,1.300,1.1120,1.445,1.302,2.4275,3.160,1.299,2.5025,3.250,1.297,2.5095,3.255
01:54:25.223,1.301,1.1080,1.440,1.302,2.4290,3.165,1.299,2.4995,3.245,1.298,2.5095,3.255
01:59:25.223,1.301,1.1040,1.435,1.302,2.4315,3.165,1.299,2.4985,3.245,1.298,2.5100,3.260
02:04:25.223,1.301,1.1005,1.430,1.302,2.4330,3.170,1.299,2.4985,3.245,1.297,2.5085,3.255
02:09:25.223,1.301,1.0990,1.430,1.302,2.4365,3.170,1.300,2.4985,3.250,1.298,2.5095,3.255
02:14:25.223,1.301,1.0960,1.425,1.302,2.4385,3.175,1.299,2.4960,3.240,1.297,2.5080,3.255
02:19:25.223,1.301,1.0900,1.420,1.303,2.4410,3.180,1.299,2.4930,3.240,1.297,2.5075,3.250
02:24:25.223,1.300,1.0850,1.410,1.302,2.4425,3.180,1.299,2.4915,3.235,1.298,2.5090,3.255
02:29:25.223,1.301,1.0815,1.405,1.302,2.4440,3.180,1.299,2.4895,3.235,1.297,2.5090,3.255
02:34:25.223,1.300,1.0765,1.400,1.302,2.4475,3.185,1.299,2.4840,3.225,1.297,2.5080,3.255
02:39:25.223,1.301,1.0750,1.400,1.303,2.4500,3.190,1.299,2.4850,3.230,1.297,2.5065,3.250
02:44:25.223,1.300,1.0730,1.395,1.303,2.4515,3.195,1.300,2.4840,3.230,1.298,2.5080,3.255
02:49:25.223,1.301,1.0695,1.390,1.302,2.4525,3.195,1.299,2.4810,3.225,1.297,2.5065,3.250
02:54:25.223,1.301,1.0680,1.390,1.302,2.4550,3.195,1.299,2.4745,3.215,1.297,2.5075,3.250
02:59:25.223,1.301,1.0645,1.385,1.302,2.4565,3.200,1.299,2.4770,3.220,1.297,2.5065,3.250
03:04:25.223,1.301,1.0615,1.380,1.303,2.4585,3.205,1.299,2.4725,3.210,1.298,2.5060,3.255
03:09:25.223,1.301,1.0550,1.375,1.302,2.4605,3.205,1.299,2.4690,3.205,1.297,2.5065,3.250
03:14:25.223,1.301,1.0510,1.365,1.303,2.4630,3.210,1.299,2.4680,3.205,1.298,2.5065,3.255
03:19:25.223,1.301,1.0500,1.365,1.302,2.4635,3.205,1.299,2.4700,3.210,1.297,2.5060,3.250
03:24:25.223,1.301,1.0460,1.360,1.302,2.4660,3.210,1.299,2.4630,3.200,1.297,2.5070,3.250
03:29:25.223,1.301,1.0400,1.355,1.302,2.4680,3.215,1.299,2.4635,3.200,1.297,2.5060,3.250
03:34:25.223,1.301,1.0355,1.345,1.302,2.4695,3.215,1.299,2.4580,3.195,1.297,2.5060,3.250
03:39:25.223,1.301,1.0310,1.340,1.302,2.4710,3.215,1.299,2.4575,3.190,1.297,2.5050,3.250
03:44:25.223,1.300,1.0255,1.335,1.302,2.4730,3.220,1.299,2.4500,3.185,1.297,2.5055,3.250
03:49:25.223,1.301,1.0215,1.330,1.303,2.4750,3.225,1.299,2.4510,3.185,1.297,2.5050,3.250
03:54:25.223,1.301,1.0175,1.325,1.302,2.4770,3.225,1.299,2.4505,3.185,1.297,2.5050,3.250
03:59:25.223,1.301,1.0160,1.320,1.303,2.4790,3.230,1.300,2.4450,3.180,1.297,2.5055,3.250
04:04:25.223,1.300,1.0110,1.315,1.302,2.4795,3.230,1.299,2.4405,3.170,1.298,2.5050,3.250
04:09:25.223,1.301,1.0085,1.310,1.302,2.4815,3.230,1.299,2.4410,3.170,1.297,2.5045,3.250
04:14:25.223,1.301,1.0055,1.310,1.302,2.4830,3.235,1.299,2.4390,3.170,1.297,2.5040,3.250
04:19:25.223,1.301,1.0030,1.305,1.303,2.4855,3.240,1.299,2.4365,3.165,1.298,2.5060,3.255
04:24:25.223,1.301,0.9980,1.300,1.302,2.4860,3.235,1.299,2.4330,3.160,1.298,2.5055,3.250
04:29:25.223,1.301,0.9960,1.295,1.302,2.4875,3.240,1.299,2.4320,3.160,1.298,2.5060,3.255
04:34:25.223,1.301,0.9915,1.290,1.302,2.4900,3.240,1.299,2.4255,3.150,1.297,2.5045,3.250
04:39:25.223,1.301,0.9880,1.285,1.303,2.4915,3.245,1.299,2.4250,3.150,1.297,2.5045,3.250
04:44:25.223,1.301,0.9830,1.280,1.302,2.4925,3.245,1.299,2.4220,3.145,1.297,2.5050,3.250
04:49:25.223,1.300,0.9770,1.270,1.302,2.4945,3.250,1.299,2.4195,3.145,1.297,2.5035,3.245
04:54:25.223,1.301,0.9735,1.265,1.303,2.4965,3.255,1.299,2.4160,3.140,1.298,2.5045,3.250
04:59:25.223,1.300,0.9660,1.255,1.303,2.4980,3.255,1.299,2.4090,3.130,1.297,2.5030,3.245
05:04:25.223,1.301,0.9645,1.255,1.302,2.4990,3.255,1.299,2.4100,3.130,1.297,2.5030,3.245
05:09:25.223,1.301,0.9605,1.250,1.302,2.5005,3.255,1.299,2.4100,3.130,1.297,2.5030,3.245
05:14:25.223,1.301,0.9560,1.245,1.302,2.5015,3.255,1.300,2.4025,3.125,1.297,2.5020,3.245
05:19:25.223,1.301,0.9545,1.240,1.302,2.5035,3.260,1.300,2.4005,3.120,1.297,2.5015,3.245
05:24:25.223,1.301,0.9490,1.235,1.302,2.5045,3.260,1.299,2.3895,3.105,1.297,2.5025,3.245
05:29:25.223,1.301,0.9415,1.225,1.302,2.5060,3.265,1.299,2.3895,3.105,1.297,2.5040,3.250
05:34:25.223,1.301,0.9370,1.220,1.302,2.5075,3.265,1.299,2.3870,3.100,1.297,2.5025,3.245
05:39:25.223,1.301,0.9340,1.215,1.302,2.5085,3.265,1.299,2.3850,3.100,1.297,2.5025,3.245
05:44:25.223,1.301,0.9320,1.215,1.303,2.5105,3.270,1.299,2.3785,3.090,1.297,2.5025,3.245
05:49:25.223,1.300,0.9260,1.205,1.302,2.5110,3.270,1.300,2.3765,3.090,1.298,2.5020,3.250
05:54:25.223,1.301,0.9200,1.195,1.302,2.5130,3.270,1.299,2.3695,3.080,1.297,2.5025,3.245
05:59:25.223,1.301,0.9150,1.190,1.302,2.5145,3.275,1.299,2.3705,3.080,1.297,2.5010,3.245
06:04:25.223,1.301,0.9105,1.185,1.302,2.5155,3.275,1.300,2.3670,3.075,1.298,2.5015,3.245
06:09:25.223,1.301,0.9090,1.185,1.302,2.5170,3.275,1.299,2.3595,3.065,1.298,2.5020,3.250
06:14:25.223,1.301,0.9050,1.175,1.302,2.5185,3.280,1.299,2.3540,3.060,1.298,2.5015,3.245
06:19:25.223,1.301,0.8995,1.170,1.303,2.5205,3.285,1.299,2.3520,3.055,1.298,2.5040,3.250
06:24:25.223,1.301,0.8950,1.165,1.302,2.5215,3.285,1.300,2.3525,3.060,1.298,2.5010,3.245
06:29:25.223,1.301,0.8890,1.155,1.303,2.5235,3.290,1.300,2.3420,3.045,1.298,2.5020,3.250
06:34:25.223,1.301,0.8855,1.150,1.302,2.5240,3.285,1.299,2.3395,3.040,1.298,2.5015,3.245
06:39:25.223,1.301,0.8810,1.145,1.302,2.5245,3.285,1.299,2.3390,3.040,1.298,2.5015,3.245
06:44:25.223,1.301,0.8775,1.140,1.302,2.5260,3.290,1.300,2.3350,3.035,1.298,2.5005,3.245
06:49:25.223,1.301,0.8745,1.140,1.302,2.5275,3.290,1.300,2.3335,3.035,1.298,2.5010,3.245
06:54:25.223,1.300,0.8705,1.130,1.302,2.5285,3.290,1.299,2.3255,3.020,1.297,2.5005,3.245
06:59:25.223,1.301,0.8655,1.125,1.302,2.5310,3.295,1.299,2.3235,3.020,1.298,2.5015,3.245
07:04:25.223,1.301,0.8615,1.120,1.302,2.5320,3.295,1.299,2.3135,3.005,1.298,2.5005,3.245
07:09:25.223,1.301,0.8575,1.115,1.302,2.5330,3.300,1.299,2.3150,3.005,1.297,2.4980,3.240
07:14:25.223,1.300,0.8550,1.110,1.302,2.5350,3.300,1.299,2.3125,3.005,1.297,2.5000,3.245
07:19:25.223,1.300,0.8550,1.110,1.302,2.5360,3.300,1.299,2.3045,2.995,1.297,2.4990,3.240
07:24:25.223,1.301,0.8530,1.110,1.302,2.5370,3.305,1.299,2.3005,2.990,1.298,2.5000,3.245
07:29:25.223,1.301,0.8465,1.100,1.302,2.5375,3.305,1.299,2.2950,2.980,1.298,2.5015,3.245
07:34:25.223,1.301,0.8400,1.095,1.302,2.5380,3.305,1.299,2.2915,2.975,1.297,2.4990,3.240
07:39:25.223,1.300,0.8340,1.085,1.302,2.5405,3.310,1.299,2.2900,2.975,1.298,2.4980,3.240
07:44:25.223,1.301,0.8300,1.080,1.302,2.5410,3.310,1.299,2.2845,2.970,1.298,2.5000,3.245
07:49:25.223,1.301,0.8235,1.070,1.302,2.5415,3.310,1.299,2.2870,2.970,1.298,2.4995,3.245
07:54:25.223,1.301,0.8195,1.065,1.302,2.5430,3.310,1.299,2.2770,2.960,1.298,2.5025,3.250
07:59:25.223,1.300,0.8130,1.055,1.302,2.5450,3.315,1.299,2.2800,2.960,1.297,2.4990,3.240
08:04:25.223,1.300,0.8095,1.050,1.302,2.5450,3.315,1.299,2.2745,2.955,1.298,2.4980,3.240
08:09:25.223,1.301,0.8055,1.050,1.302,2.5475,3.315,1.299,2.2730,2.955,1.298,2.4990,3.245
08:14:25.223,1.301,0.8000,1.040,1.302,2.5480,3.315,1.299,2.2640,2.940,1.298,2.4995,3.245
08:19:25.223,1.301,0.7965,1.035,1.302,2.5495,3.320,1.299,2.2565,2.930,1.297,2.4985,3.240
08:24:25.223,1.301,0.7935,1.030,1.302,2.5505,3.320,1.299,2.2535,2.925,1.298,2.4990,3.245
08:29:25.223,1.301,0.7885,1.025,1.302,2.5515,3.320,1.299,2.2515,2.925,1.298,2.4990,3.245
08:34:25.223,1.300,0.7840,1.020,1.302,2.5530,3.325,1.299,2.2485,2.920,1.297,2.4955,3.235
08:39:25.223,1.301,0.7815,1.015,1.302,2.5545,3.325,1.299,2.2480,2.920,1.297,2.4970,3.240
08:44:25.223,1.301,0.7785,1.015,1.302,2.5555,3.325,1.300,2.2455,2.920,1.297,2.4975,3.240
08:49:25.223,1.301,0.7770,1.010,1.302,2.5555,3.325,1.299,2.2420,2.910,1.297,2.4970,3.240
08:54:25.223,1.301,0.7725,1.005,1.302,2.5570,3.330,1.299,2.2415,2.910,1.298,2.4965,3.240
08:59:25.223,1.300,0.7665,0.995,1.302,2.5580,3.330,1.299,2.2285,2.895,1.298,2.4975,3.240
09:04:25.223,1.301,0.7625,0.990,1.302,2.5585,3.330,1.299,2.2265,2.890,1.297,2.4985,3.240
09:09:25.223,1.300,0.7570,0.985,1.302,2.5595,3.330,1.299,2.2240,2.890,1.297,2.4965,3.240
09:14:25.223,1.300,0.7540,0.980,1.302,2.5605,3.335,1.299,2.2270,2.895,1.297,2.4955,3.235
09:19:25.223,1.300,0.7500,0.975,1.302,2.5615,3.335,1.299,2.2200,2.885,1.297,2.4955,3.235
