datetime,strt,ID,Tmp1,Tmp2,Cnt,stp
2022-12-03 19:46:21,-*,3,35.75,35.69,950,"*-
"
2022-12-03 19:46:25,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:46:28,-*,3,35.75,35.69,950,"*-
"
2022-12-03 19:46:32,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:46:36,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:46:40,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:46:44,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:46:48,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:46:52,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:46:55,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:46:59,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:03,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:07,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:11,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:15,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:19,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:22,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:26,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:30,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:34,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:38,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:42,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:46,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:49,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:53,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:47:57,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:01,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:05,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:09,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:13,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:16,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:20,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:24,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:28,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:32,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:36,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:40,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:43,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:47,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:51,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:55,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:48:59,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:49:03,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:49:07,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:49:10,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:49:14,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:49:18,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:49:22,-*,3,35.75,35.75,950,"*-
"
