#Device,NGP814
#Device Name,
#Format,LOG
#Date,2022-10-27
#Version,02.006 024C22E07
#Serial No.,100760
#Logging Interval[s],300.000
#Mode,Unlimited
#Start Time,20:17:00
#Stop Time,XX:XX:XX
#Actual Count,0000000000
#Adjustment Ch1,factory
#Adjustment Ch2,factory
#Adjustment Ch3,factory
#Adjustment Ch4,factory
Timestamp,U1[V],I1[A],P1[W],U2[V],I2[A],P2[W],U3[V],I3[A],P3[W],U4[V],I4[A],P4[W]
12:07:00.230,1.100,0.2515,0.275,1.100,0.1790,0.195,1.099,0.5555,0.610,1.098,0.4400,0.485
12:12:00.230,1.100,0.2515,0.275,1.100,0.1785,0.195,1.099,0.5410,0.595,1.097,0.3960,0.435
12:17:00.230,1.100,0.2540,0.280,1.100,0.1825,0.200,1.099,0.5695,0.625,1.098,0.4790,0.525
12:22:00.230,1.100,0.2565,0.280,1.100,0.1860,0.205,1.099,0.5750,0.630,1.097,0.4645,0.510
12:27:00.230,1.100,0.2560,0.280,1.100,0.1850,0.205,1.099,0.5565,0.610,1.098,0.4140,0.455
12:32:00.230,1.100,0.2580,0.285,1.100,0.1885,0.205,1.099,0.5870,0.645,1.098,0.4995,0.550
12:37:00.230,1.100,0.2595,0.285,1.100,0.1900,0.210,1.099,0.5890,0.645,1.097,0.4890,0.535
12:42:00.230,1.100,0.2560,0.280,1.100,0.1900,0.210,1.099,0.5665,0.625,1.098,0.4350,0.480
12:47:00.230,1.100,0.2580,0.285,1.100,0.1945,0.215,1.099,0.5975,0.655,1.097,0.5230,0.575
12:52:00.230,1.100,0.2595,0.285,1.100,0.1960,0.215,1.098,0.5995,0.660,1.098,0.5170,0.570
12:57:00.230,1.100,0.2575,0.285,1.100,0.1960,0.215,1.099,0.5745,0.630,1.098,0.4570,0.500
13:02:00.230,1.100,0.2590,0.285,1.100,0.2000,0.220,1.098,0.6055,0.665,1.097,0.5450,0.600
13:07:00.230,1.100,0.2590,0.285,1.100,0.2005,0.220,1.098,0.6080,0.670,1.097,0.5425,0.595
13:12:00.230,1.100,0.2585,0.285,1.100,0.1990,0.220,1.098,0.5895,0.645,1.097,0.4830,0.530
13:17:00.230,1.100,0.2625,0.290,1.100,0.2030,0.225,1.099,0.6225,0.685,1.098,0.5805,0.635
13:22:00.230,1.100,0.2645,0.290,1.100,0.2045,0.225,1.098,0.6210,0.680,1.098,0.5760,0.630
13:27:00.230,1.100,0.2620,0.290,1.100,0.2030,0.225,1.098,0.5925,0.650,1.098,0.4995,0.550
13:32:00.230,1.100,0.2635,0.290,1.100,0.2065,0.225,1.098,0.6235,0.685,1.098,0.5835,0.640
13:37:00.230,1.100,0.2630,0.290,1.100,0.2075,0.230,1.098,0.6250,0.685,1.097,0.5850,0.640
13:42:00.230,1.100,0.2605,0.285,1.101,0.2055,0.225,1.099,0.5965,0.655,1.098,0.5035,0.555
13:47:00.230,1.100,0.2630,0.290,1.101,0.2070,0.230,1.098,0.6275,0.690,1.097,0.5940,0.650
13:52:00.230,1.100,0.2640,0.290,1.100,0.2070,0.230,1.098,0.6310,0.695,1.097,0.6005,0.660
13:57:00.230,1.100,0.2610,0.285,1.100,0.2045,0.225,1.098,0.6020,0.660,1.097,0.5130,0.565
14:02:00.230,1.100,0.2615,0.290,1.101,0.2080,0.230,1.099,0.6365,0.700,1.097,0.6065,0.665
14:07:00.230,1.100,0.2630,0.290,1.100,0.2075,0.230,1.098,0.6375,0.700,1.097,0.6180,0.680
14:12:00.230,1.100,0.2605,0.285,1.100,0.2055,0.225,1.098,0.6080,0.670,1.097,0.5275,0.580
14:17:00.230,1.100,0.2615,0.290,1.100,0.2080,0.230,1.098,0.6410,0.705,1.097,0.6180,0.680
14:22:00.230,1.100,0.2640,0.290,1.101,0.2085,0.230,1.098,0.6445,0.710,1.097,0.6350,0.695
14:27:00.230,1.100,0.2615,0.290,1.101,0.2070,0.230,1.099,0.6155,0.675,1.097,0.5410,0.595
14:32:00.230,1.100,0.2635,0.290,1.100,0.2085,0.230,1.098,0.6465,0.710,1.098,0.6320,0.695
14:37:00.230,1.100,0.2650,0.290,1.100,0.2100,0.230,1.098,0.6515,0.715,1.098,0.6510,0.715
14:42:00.230,1.100,0.2625,0.290,1.100,0.2075,0.230,1.098,0.6215,0.680,1.097,0.5550,0.610
14:47:00.230,1.100,0.2640,0.290,1.101,0.2110,0.230,1.098,0.6515,0.715,1.097,0.6400,0.700
14:52:00.230,1.100,0.2655,0.290,1.100,0.2105,0.230,1.098,0.6540,0.720,1.097,0.6620,0.725
14:57:00.230,1.100,0.2630,0.290,1.100,0.2080,0.230,1.098,0.6245,0.685,1.097,0.5630,0.620
15:02:00.230,1.100,0.2600,0.285,1.100,0.2065,0.225,1.098,0.6060,0.665,1.097,0.5160,0.565
15:07:00.230,1.100,0.2575,0.285,1.100,0.2050,0.225,1.098,0.5955,0.655,1.097,0.5025,0.550
15:12:00.230,1.100,0.2545,0.280,1.100,0.2030,0.225,1.099,0.5905,0.650,1.097,0.5005,0.550
15:17:00.230,1.100,0.2530,0.280,1.101,0.2025,0.225,1.099,0.5895,0.650,1.098,0.4995,0.550
15:22:00.230,1.100,0.2520,0.275,1.100,0.2010,0.220,1.098,0.5865,0.645,1.097,0.4970,0.545
15:27:00.230,1.100,0.2505,0.275,1.100,0.1990,0.220,1.098,0.5880,0.645,1.097,0.4955,0.545
15:32:00.230,1.100,0.2495,0.275,1.100,0.1985,0.220,1.098,0.5905,0.650,1.097,0.4920,0.540
15:37:00.230,1.100,0.2480,0.275,1.100,0.1980,0.220,1.098,0.5925,0.650,1.097,0.4930,0.540
15:42:00.230,1.100,0.2475,0.270,1.100,0.1975,0.215,1.098,0.5935,0.650,1.097,0.4905,0.540
15:47:00.230,1.100,0.2470,0.270,1.100,0.1960,0.215,1.099,0.5970,0.655,1.097,0.4945,0.540
15:52:00.230,1.100,0.2455,0.270,1.100,0.1960,0.215,1.099,0.6000,0.660,1.097,0.4995,0.550
15:57:00.230,1.100,0.2470,0.270,1.100,0.1945,0.215,1.099,0.6030,0.665,1.097,0.5030,0.550
16:02:00.230,1.100,0.2450,0.270,1.100,0.1940,0.215,1.099,0.6070,0.665,1.097,0.5045,0.555
16:07:00.230,1.100,0.2460,0.270,1.100,0.1940,0.215,1.099,0.6120,0.675,1.097,0.5110,0.560
16:12:00.230,1.100,0.2460,0.270,1.100,0.1930,0.210,1.098,0.6150,0.675,1.097,0.5195,0.570
16:17:00.230,1.100,0.2455,0.270,1.100,0.1930,0.210,1.099,0.6195,0.680,1.097,0.5255,0.575
16:22:00.230,1.100,0.2450,0.270,1.101,0.1935,0.215,1.099,0.6235,0.685,1.097,0.5340,0.585
16:27:00.230,1.100,0.2455,0.270,1.100,0.1925,0.210,1.099,0.6265,0.690,1.097,0.5440,0.595
16:32:00.230,1.100,0.2440,0.270,1.100,0.1925,0.210,1.099,0.6290,0.690,1.097,0.5545,0.610
16:37:00.230,1.100,0.2440,0.270,1.100,0.1935,0.215,1.099,0.6340,0.695,1.097,0.5680,0.625
16:42:00.230,1.100,0.2440,0.270,1.100,0.1935,0.215,1.099,0.6365,0.700,1.097,0.5795,0.635
16:47:00.230,1.100,0.2450,0.270,1.101,0.1950,0.215,1.099,0.6405,0.705,1.097,0.5905,0.650
16:52:00.230,1.100,0.2445,0.270,1.100,0.1945,0.215,1.098,0.6430,0.705,1.097,0.6045,0.665
16:57:00.230,1.100,0.2430,0.265,1.100,0.1945,0.215,1.099,0.6475,0.710,1.097,0.6160,0.675
17:02:00.230,1.100,0.2465,0.270,1.100,0.2000,0.220,1.098,0.6825,0.750,1.097,0.7050,0.775
17:07:00.230,1.100,0.2535,0.280,1.100,0.2070,0.230,1.099,0.7105,0.780,1.097,0.8535,0.935
17:12:00.230,1.100,0.2565,0.280,1.100,0.2090,0.230,1.099,0.7080,0.780,1.097,0.7415,0.815
17:17:00.230,1.100,0.2610,0.285,1.100,0.2140,0.235,1.099,0.7280,0.800,1.097,0.7670,0.840
17:22:00.230,1.100,0.2650,0.290,1.100,0.2165,0.240,1.099,0.7485,0.825,1.097,0.8755,0.960
17:27:00.230,1.100,0.2655,0.290,1.100,0.2170,0.240,1.099,0.7395,0.815,1.097,0.7450,0.815
17:32:00.230,1.100,0.2680,0.295,1.100,0.2195,0.240,1.098,0.7515,0.825,1.097,0.7800,0.855
17:37:00.230,1.100,0.2710,0.300,1.100,0.2215,0.245,1.098,0.7665,0.840,1.097,0.9035,0.990
17:42:00.230,1.100,0.2690,0.295,1.100,0.2195,0.240,1.098,0.7515,0.825,1.098,0.7650,0.840
17:47:00.230,1.100,0.2715,0.300,1.100,0.2215,0.245,1.099,0.7630,0.840,1.097,0.7955,0.875
17:52:00.230,1.100,0.2735,0.300,1.100,0.2220,0.245,1.098,0.7780,0.855,1.097,0.9245,1.015
17:57:00.230,1.100,0.2720,0.300,1.100,0.2215,0.245,1.099,0.7605,0.835,1.097,0.7785,0.855
18:02:00.230,1.100,0.2730,0.300,1.100,0.2235,0.245,1.099,0.7715,0.850,1.098,0.8025,0.880
18:07:00.230,1.100,0.2755,0.305,1.100,0.2245,0.245,1.098,0.7860,0.865,1.097,0.9220,1.010
18:12:00.230,1.100,0.2730,0.300,1.100,0.2235,0.245,1.098,0.7665,0.840,1.098,0.7725,0.850
18:17:00.230,1.100,0.2750,0.305,1.100,0.2250,0.250,1.099,0.7775,0.855,1.098,0.8000,0.880
18:22:00.230,1.100,0.2760,0.305,1.100,0.2255,0.250,1.099,0.7925,0.870,1.098,0.9315,1.025
18:27:00.230,1.100,0.2740,0.300,1.101,0.2250,0.250,1.099,0.7725,0.850,1.097,0.7845,0.860
18:32:00.230,1.100,0.2750,0.305,1.100,0.2255,0.250,1.098,0.7810,0.860,1.098,0.8080,0.885
18:37:00.230,1.100,0.2775,0.305,1.100,0.2275,0.250,1.098,0.7970,0.875,1.097,0.9440,1.035
18:42:00.230,1.100,0.2760,0.305,1.100,0.2250,0.250,1.098,0.7765,0.855,1.097,0.7935,0.870
18:47:00.230,1.100,0.2760,0.305,1.100,0.2280,0.250,1.099,0.7860,0.865,1.097,0.8085,0.885
18:52:00.230,1.100,0.2780,0.305,1.100,0.2290,0.250,1.098,0.8030,0.880,1.097,0.9425,1.035
18:57:00.230,1.100,0.2770,0.305,1.100,0.2270,0.250,1.098,0.7795,0.855,1.098,0.7955,0.875
19:02:00.230,1.100,0.2765,0.305,1.100,0.2295,0.250,1.098,0.7890,0.865,1.098,0.8145,0.895
19:07:00.230,1.100,0.2795,0.305,1.100,0.2295,0.250,1.098,0.8070,0.885,1.098,0.9640,1.060
19:12:00.230,1.100,0.2770,0.305,1.101,0.2285,0.250,1.098,0.7830,0.860,1.097,0.8085,0.885
19:17:00.230,1.100,0.2775,0.305,1.100,0.2295,0.250,1.098,0.7920,0.870,1.097,0.8220,0.900
19:22:00.230,1.100,0.2805,0.310,1.100,0.2310,0.255,1.099,0.8125,0.895,1.097,0.9680,1.060
19:27:00.230,1.100,0.2780,0.305,1.100,0.2295,0.250,1.098,0.7870,0.865,1.097,0.8150,0.895
19:32:00.230,1.100,0.2785,0.305,1.100,0.2310,0.255,1.098,0.7955,0.875,1.097,0.8240,0.905
19:37:00.230,1.100,0.2810,0.310,1.100,0.2320,0.255,1.098,0.8150,0.895,1.097,0.9775,1.070
19:42:00.230,1.100,0.2795,0.305,1.100,0.2305,0.255,1.098,0.7910,0.870,1.097,0.8235,0.905
19:47:00.230,1.100,0.2795,0.305,1.100,0.2320,0.255,1.099,0.7985,0.880,1.097,0.8310,0.910
19:52:00.230,1.100,0.2825,0.310,1.100,0.2325,0.255,1.098,0.8175,0.900,1.097,0.9990,1.095
19:57:00.230,1.100,0.2795,0.305,1.100,0.2315,0.255,1.098,0.7915,0.870,1.097,0.8380,0.920
20:02:00.230,1.100,0.2810,0.310,1.100,0.2330,0.255,1.099,0.8010,0.880,1.098,0.8355,0.915
20:07:00.230,1.100,0.2840,0.310,1.100,0.2330,0.255,1.098,0.8195,0.900,1.097,0.9945,1.090
20:12:00.230,1.100,0.2820,0.310,1.100,0.2325,0.255,1.099,0.7960,0.875,1.098,0.8375,0.920
20:17:00.230,1.100,0.2815,0.310,1.100,0.2330,0.255,1.098,0.8025,0.880,1.097,0.8355,0.915
20:22:00.230,1.100,0.2850,0.315,1.100,0.2340,0.255,1.098,0.8220,0.905,1.097,1.0040,1.100
20:27:00.230,1.100,0.2820,0.310,1.100,0.2330,0.255,1.098,0.7970,0.875,1.097,0.8435,0.925
20:32:00.230,1.100,0.2820,0.310,1.100,0.2340,0.255,1.099,0.8040,0.885,1.098,0.8390,0.920
20:37:00.230,1.100,0.2850,0.315,1.100,0.2350,0.260,1.099,0.8265,0.910,1.097,1.0110,1.110
20:42:00.230,1.100,0.2825,0.310,1.100,0.2340,0.255,1.099,0.8015,0.880,1.097,0.8500,0.930
20:47:00.230,1.100,0.2825,0.310,1.100,0.2345,0.260,1.099,0.8065,0.885,1.097,0.8405,0.920
20:52:00.230,1.100,0.2860,0.315,1.100,0.2355,0.260,1.099,0.8290,0.910,1.097,1.0200,1.120
20:57:00.230,1.100,0.2835,0.310,1.100,0.2345,0.260,1.099,0.8040,0.885,1.098,0.8560,0.940
21:02:00.230,1.100,0.2830,0.310,1.100,0.2350,0.260,1.098,0.8070,0.885,1.097,0.8440,0.925
21:07:00.230,1.100,0.2870,0.315,1.100,0.2360,0.260,1.099,0.8325,0.915,1.098,1.0260,1.125
21:12:00.230,1.100,0.2835,0.310,1.100,0.2355,0.260,1.098,0.8085,0.890,1.097,0.8610,0.945
21:17:00.230,1.100,0.2830,0.310,1.100,0.2360,0.260,1.098,0.8130,0.895,1.098,0.8440,0.925
21:22:00.230,1.100,0.2865,0.315,1.100,0.2380,0.260,1.098,0.8325,0.915,1.098,1.0250,1.125
21:27:00.230,1.100,0.2830,0.310,1.100,0.2350,0.260,1.099,0.8080,0.890,1.098,0.8560,0.940
21:32:00.230,1.100,0.2830,0.310,1.100,0.2365,0.260,1.098,0.8060,0.885,1.097,0.8325,0.915
21:37:00.230,1.100,0.2860,0.315,1.100,0.2370,0.260,1.099,0.8275,0.910,1.098,1.0070,1.105
21:42:00.230,1.100,0.2825,0.310,1.100,0.2355,0.260,1.098,0.7965,0.875,1.098,0.8355,0.915
21:47:00.230,1.100,0.2830,0.310,1.100,0.2370,0.260,1.099,0.7965,0.875,1.097,0.8140,0.895
21:52:00.230,1.100,0.2865,0.315,1.100,0.2380,0.260,1.099,0.8185,0.900,1.097,0.9860,1.080
21:57:00.230,1.100,0.2835,0.310,1.101,0.2365,0.260,1.098,0.7820,0.860,1.097,0.8170,0.895
22:02:00.230,1.100,0.2820,0.310,1.100,0.2365,0.260,1.099,0.7800,0.855,1.098,0.7945,0.870
22:07:00.230,1.100,0.2850,0.315,1.100,0.2380,0.260,1.099,0.8065,0.885,1.097,0.9650,1.060
22:12:00.230,1.100,0.2825,0.310,1.100,0.2355,0.260,1.098,0.7630,0.840,1.097,0.7970,0.875
22:17:00.230,1.100,0.2820,0.310,1.100,0.2375,0.260,1.099,0.7605,0.835,1.097,0.7720,0.845
22:22:00.230,1.100,0.2845,0.315,1.100,0.2375,0.260,1.098,0.7865,0.865,1.097,0.9365,1.025
22:27:00.230,1.100,0.2810,0.310,1.101,0.2365,0.260,1.098,0.7425,0.815,1.098,0.7740,0.850
22:32:00.230,1.100,0.2795,0.305,1.100,0.2350,0.260,1.098,0.7380,0.810,1.097,0.7480,0.820
22:37:00.230,1.100,0.2830,0.310,1.101,0.2380,0.260,1.098,0.7675,0.845,1.097,0.9120,1.000
22:42:00.230,1.100,0.2800,0.310,1.100,0.2350,0.260,1.099,0.7210,0.790,1.097,0.7530,0.825
22:47:00.230,1.100,0.2795,0.305,1.100,0.2355,0.260,1.098,0.7125,0.780,1.097,0.7300,0.800
22:52:00.230,1.100,0.2815,0.310,1.100,0.2360,0.260,1.098,0.7435,0.815,1.097,0.8890,0.975
22:57:00.230,1.100,0.2790,0.305,1.100,0.2340,0.255,1.099,0.6965,0.765,1.097,0.7340,0.805
23:02:00.230,1.100,0.2765,0.305,1.100,0.2345,0.260,1.099,0.6900,0.760,1.097,0.7095,0.780
23:07:00.230,1.100,0.2810,0.310,1.100,0.2365,0.260,1.099,0.7210,0.790,1.097,0.8635,0.945
23:12:00.230,1.100,0.2760,0.305,1.100,0.2330,0.255,1.099,0.6730,0.740,1.097,0.7130,0.780
23:17:00.230,1.100,0.2740,0.300,1.100,0.2345,0.260,1.099,0.6650,0.730,1.097,0.6850,0.750
23:22:00.230,1.100,0.2790,0.305,1.100,0.2355,0.260,1.098,0.6960,0.765,1.097,0.8345,0.915
23:27:00.230,1.100,0.2745,0.300,1.100,0.2320,0.255,1.099,0.6485,0.715,1.097,0.6905,0.755
23:32:00.230,1.100,0.2730,0.300,1.100,0.2330,0.255,1.098,0.6355,0.700,1.097,0.6630,0.725
23:37:00.230,1.100,0.2760,0.305,1.100,0.2350,0.260,1.098,0.6685,0.735,1.097,0.8060,0.885
23:42:00.230,1.100,0.2725,0.300,1.100,0.2310,0.255,1.098,0.6235,0.685,1.097,0.6645,0.730
23:47:00.230,1.100,0.2695,0.295,1.100,0.2315,0.255,1.099,0.6115,0.670,1.097,0.6360,0.700
23:52:00.230,1.100,0.2740,0.300,1.100,0.2340,0.255,1.099,0.6455,0.710,1.097,0.7775,0.855
23:57:00.230,1.100,0.2690,0.295,1.100,0.2300,0.255,1.098,0.5995,0.660,1.097,0.6425,0.705
00:02:00.230,1.100,0.2675,0.295,1.100,0.2305,0.255,1.099,0.5875,0.645,1.097,0.6120,0.670
00:07:00.230,1.100,0.2715,0.300,1.100,0.2330,0.255,1.098,0.6205,0.680,1.097,0.7455,0.820
00:12:00.230,1.100,0.2670,0.295,1.100,0.2295,0.250,1.099,0.5785,0.635,1.097,0.6155,0.675
00:17:00.230,1.100,0.2645,0.290,1.100,0.2290,0.250,1.099,0.5640,0.620,1.097,0.5835,0.640
00:22:00.230,1.100,0.2700,0.295,1.100,0.2315,0.255,1.099,0.5990,0.660,1.097,0.7155,0.785
00:27:00.230,1.100,0.2665,0.295,1.100,0.2275,0.250,1.099,0.5585,0.615,1.097,0.5900,0.645
00:32:00.230,1.100,0.2630,0.290,1.100,0.2265,0.250,1.099,0.5430,0.595,1.097,0.5605,0.615
00:37:00.230,1.100,0.2685,0.295,1.100,0.2305,0.255,1.098,0.5785,0.635,1.098,0.6945,0.765
00:42:00.230,1.100,0.2645,0.290,1.100,0.2250,0.250,1.099,0.5400,0.595,1.097,0.5705,0.625
00:47:00.230,1.100,0.2615,0.290,1.100,0.2240,0.245,1.098,0.5240,0.575,1.097,0.5360,0.590
00:52:00.230,1.100,0.2665,0.295,1.101,0.2295,0.255,1.098,0.5610,0.615,1.097,0.6555,0.720
00:57:00.230,1.100,0.2625,0.290,1.100,0.2235,0.245,1.099,0.5245,0.575,1.097,0.5440,0.595
01:02:00.230,1.100,0.2595,0.285,1.100,0.2215,0.245,1.099,0.5080,0.560,1.097,0.5055,0.555
01:07:00.230,1.100,0.2645,0.290,1.100,0.2270,0.250,1.098,0.5425,0.595,1.097,0.6165,0.675
01:12:00.230,1.100,0.2595,0.285,1.100,0.2220,0.245,1.098,0.5075,0.555,1.097,0.5115,0.560
01:17:00.230,1.100,0.2575,0.285,1.100,0.2205,0.245,1.098,0.4925,0.540,1.098,0.4780,0.525
01:22:00.230,1.100,0.2620,0.290,1.100,0.2250,0.250,1.099,0.5265,0.580,1.097,0.5780,0.635
01:27:00.230,1.100,0.2570,0.285,1.100,0.2200,0.240,1.098,0.4910,0.540,1.097,0.4875,0.535
01:32:00.230,1.100,0.2555,0.280,1.100,0.2185,0.240,1.098,0.4770,0.525,1.097,0.4540,0.500
01:37:00.230,1.100,0.2600,0.285,1.100,0.2240,0.245,1.098,0.5105,0.560,1.097,0.5505,0.605
01:42:00.230,1.100,0.2550,0.280,1.100,0.2180,0.240,1.098,0.4810,0.530,1.097,0.4665,0.510
01:47:00.230,1.100,0.2525,0.280,1.100,0.2165,0.240,1.098,0.4660,0.510,1.097,0.4325,0.475
01:52:00.230,1.100,0.2575,0.285,1.100,0.2215,0.245,1.099,0.5040,0.555,1.097,0.5250,0.575
01:57:00.230,1.100,0.2530,0.280,1.100,0.2165,0.240,1.098,0.4790,0.525,1.097,0.4475,0.490
02:02:00.230,1.100,0.2505,0.275,1.100,0.2130,0.235,1.098,0.4635,0.510,1.097,0.4155,0.455
02:07:00.230,1.100,0.2555,0.280,1.100,0.2200,0.240,1.098,0.4980,0.545,1.097,0.5010,0.550
02:12:00.230,1.100,0.2510,0.275,1.100,0.2140,0.235,1.098,0.4700,0.515,1.097,0.4305,0.470
02:17:00.230,1.100,0.2475,0.270,1.100,0.2110,0.230,1.098,0.4565,0.500,1.097,0.4010,0.440
02:22:00.230,1.100,0.2520,0.275,1.101,0.2190,0.240,1.098,0.4955,0.545,1.097,0.4815,0.530
02:27:00.230,1.100,0.2490,0.275,1.100,0.2120,0.235,1.098,0.4700,0.515,1.097,0.4175,0.460
02:32:00.230,1.100,0.2465,0.270,1.100,0.2095,0.230,1.098,0.4565,0.500,1.097,0.3905,0.430
02:37:00.230,1.100,0.2500,0.275,1.100,0.2165,0.240,1.099,0.4940,0.545,1.097,0.4665,0.510
02:42:00.230,1.100,0.2470,0.270,1.100,0.2100,0.230,1.098,0.4690,0.515,1.097,0.4045,0.445
02:47:00.230,1.100,0.2445,0.270,1.100,0.2060,0.225,1.098,0.4525,0.495,1.097,0.3795,0.415
02:52:00.230,1.100,0.2480,0.275,1.100,0.2140,0.235,1.098,0.4945,0.545,1.098,0.4510,0.495
02:57:00.230,1.100,0.2450,0.270,1.101,0.2080,0.230,1.098,0.4740,0.520,1.097,0.3950,0.435
03:02:00.230,1.100,0.2415,0.265,1.100,0.2035,0.225,1.098,0.4565,0.500,1.097,0.3700,0.405
03:07:00.230,1.100,0.2465,0.270,1.101,0.2115,0.235,1.098,0.4925,0.540,1.097,0.4340,0.475
03:12:00.230,1.100,0.2440,0.270,1.100,0.2045,0.225,1.098,0.4695,0.515,1.097,0.3840,0.420
03:17:00.230,1.100,0.2405,0.265,1.100,0.2010,0.220,1.098,0.4510,0.495,1.097,0.3640,0.400
03:22:00.230,1.100,0.2465,0.270,1.101,0.2090,0.230,1.098,0.4920,0.540,1.097,0.4220,0.465
03:27:00.230,1.100,0.2420,0.265,1.100,0.2025,0.225,1.098,0.4710,0.515,1.097,0.3750,0.410
03:32:00.230,1.100,0.2400,0.265,1.100,0.1995,0.220,1.098,0.4515,0.495,1.097,0.3570,0.390
03:37:00.230,1.100,0.2445,0.270,1.100,0.2060,0.225,1.098,0.4895,0.535,1.097,0.4115,0.450
03:42:00.230,1.100,0.2420,0.265,1.100,0.2010,0.220,1.098,0.4670,0.515,1.097,0.3685,0.405
03:47:00.230,1.100,0.2380,0.260,1.100,0.1965,0.215,1.098,0.4475,0.490,1.097,0.3505,0.385
03:52:00.230,1.100,0.2435,0.270,1.100,0.2040,0.225,1.098,0.4880,0.535,1.097,0.4030,0.440
03:57:00.230,1.100,0.2405,0.265,1.100,0.1990,0.220,1.098,0.4640,0.510,1.097,0.3635,0.400
04:02:00.230,1.100,0.2365,0.260,1.100,0.1950,0.215,1.098,0.4445,0.490,1.097,0.3445,0.380
04:07:00.230,1.100,0.2410,0.265,1.100,0.2015,0.220,1.098,0.4865,0.535,1.097,0.3965,0.435
04:12:00.230,1.100,0.2385,0.260,1.100,0.1965,0.215,1.098,0.4630,0.510,1.097,0.3590,0.395
04:17:00.230,1.100,0.2360,0.260,1.100,0.1940,0.215,1.098,0.4445,0.490,1.097,0.3425,0.375
04:22:00.230,1.100,0.2400,0.265,1.100,0.2010,0.220,1.098,0.4850,0.535,1.097,0.3920,0.430
04:27:00.230,1.100,0.2380,0.260,1.100,0.1955,0.215,1.098,0.4625,0.510,1.097,0.3555,0.390
04:32:00.230,1.100,0.2350,0.260,1.100,0.1915,0.210,1.098,0.4465,0.490,1.097,0.3390,0.370
04:37:00.230,1.100,0.2390,0.265,1.100,0.1975,0.215,1.098,0.4845,0.530,1.098,0.3875,0.425
04:42:00.230,1.100,0.2365,0.260,1.100,0.1930,0.210,1.098,0.4600,0.505,1.097,0.3515,0.385
04:47:00.230,1.100,0.2350,0.260,1.100,0.1900,0.210,1.099,0.4435,0.485,1.097,0.3355,0.370
04:52:00.230,1.100,0.2380,0.260,1.100,0.1970,0.215,1.098,0.4845,0.530,1.097,0.3815,0.420
04:57:00.230,1.100,0.2360,0.260,1.100,0.1925,0.210,1.098,0.4615,0.505,1.097,0.3475,0.380
05:02:00.230,1.100,0.2345,0.260,1.100,0.1885,0.205,1.099,0.4445,0.490,1.097,0.3330,0.365
05:07:00.230,1.100,0.2375,0.260,1.100,0.1945,0.215,1.099,0.4855,0.535,1.097,0.3735,0.410
05:12:00.230,1.101,0.2360,0.260,1.100,0.1915,0.210,1.098,0.4600,0.505,1.097,0.3430,0.375
05:17:00.230,1.100,0.2340,0.255,1.100,0.1870,0.205,1.098,0.4430,0.485,1.097,0.3285,0.360
05:22:00.230,1.100,0.2365,0.260,1.100,0.1925,0.210,1.098,0.4820,0.530,1.097,0.3720,0.410
05:27:00.230,1.100,0.2345,0.260,1.100,0.1885,0.205,1.098,0.4580,0.505,1.097,0.3420,0.375
05:32:00.230,1.100,0.2330,0.255,1.100,0.1855,0.205,1.098,0.4400,0.485,1.097,0.3280,0.360
05:37:00.230,1.100,0.2360,0.260,1.100,0.1925,0.210,1.098,0.4765,0.525,1.098,0.3700,0.405
05:42:00.230,1.100,0.2345,0.260,1.100,0.1875,0.205,1.098,0.4535,0.500,1.097,0.3395,0.370
05:47:00.230,1.100,0.2320,0.255,1.100,0.1855,0.205,1.098,0.4345,0.475,1.097,0.3255,0.355
05:52:00.230,1.100,0.2345,0.260,1.100,0.1915,0.210,1.098,0.4730,0.520,1.097,0.3655,0.400
05:57:00.230,1.100,0.2325,0.255,1.100,0.1870,0.205,1.098,0.4505,0.495,1.097,0.3355,0.370
06:02:00.230,1.100,0.2310,0.255,1.100,0.1840,0.200,1.098,0.4330,0.475,1.097,0.3235,0.355
06:07:00.230,1.100,0.2350,0.260,1.100,0.1905,0.210,1.099,0.4695,0.515,1.097,0.3660,0.400
06:12:00.230,1.100,0.2320,0.255,1.100,0.1870,0.205,1.098,0.4465,0.490,1.097,0.3370,0.370
06:17:00.230,1.100,0.2305,0.255,1.101,0.1845,0.205,1.098,0.4285,0.470,1.097,0.3225,0.355
06:22:00.230,1.100,0.2340,0.255,1.100,0.1885,0.205,1.098,0.4675,0.515,1.097,0.3640,0.400
06:27:00.230,1.100,0.2320,0.255,1.100,0.1855,0.205,1.098,0.4455,0.490,1.097,0.3350,0.365
06:32:00.230,1.100,0.2300,0.255,1.101,0.1835,0.200,1.098,0.4305,0.475,1.097,0.3215,0.355
06:37:00.230,1.100,0.2330,0.255,1.101,0.1895,0.210,1.098,0.4675,0.515,1.097,0.3600,0.395
06:42:00.230,1.100,0.2315,0.255,1.100,0.1850,0.205,1.098,0.4475,0.490,1.097,0.3320,0.365
06:47:00.230,1.100,0.2300,0.255,1.100,0.1815,0.200,1.099,0.4320,0.475,1.097,0.3205,0.350
06:52:00.230,1.100,0.2325,0.255,1.100,0.1875,0.205,1.098,0.4710,0.515,1.097,0.3600,0.395
06:57:00.230,1.100,0.2305,0.255,1.100,0.1840,0.200,1.098,0.4490,0.495,1.097,0.3315,0.365
07:02:00.230,1.100,0.2285,0.250,1.100,0.1805,0.200,1.098,0.4330,0.475,1.097,0.3200,0.350
07:07:00.230,1.100,0.2325,0.255,1.101,0.1870,0.205,1.098,0.4695,0.515,1.097,0.3550,0.390
